# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Mar 16 04:36:32 2025
#
# COLUMN kepid:          KepID
# COLUMN koi_name:       KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN pl_name:        Confirmed Name
#
rowid,kepid,koi_name,kepler_name,pl_name
2056,3102384,,Kepler-454 d,Kepler-454 d
2057,3558849,,Kepler-455 b,KIC 3558849 b
2058,8540376,,Kepler-457 b,KIC 8540376 b
2059,8540376,,Kepler-457 c,KIC 8540376 c
2060,8540376,K07892.01,Kepler-457 d,Kepler-457 d
2061,9663113,K00179.02,Kepler-458 b,KIC 9663113 b
2062,9663113,K00179.01,Kepler-458 c,Kepler-458 c
2063,10525077,,Kepler-459 b,KIC 10525077 b
2064,7109675,K00872.01,Kepler-46 b,Kepler-46 b
2065,7109675,,Kepler-46 c,Kepler-46 c
2066,7109675,K00872.02,Kepler-46 d,Kepler-46 d
2067,5437945,K03791.01,Kepler-460 b,KIC 5437945 b
2068,5437945,K03791.02,Kepler-460 c,Kepler-460 c
2069,9527334,K00049.01,Kepler-461 b,Kepler-461 b
2070,8056665,K00089.01,Kepler-462 b,Kepler-462 b
2071,8056665,K00089.02,Kepler-462 c,Kepler-462 c
2072,8711794,K00105.01,Kepler-463 b,Kepler-463 b
2073,11250587,K00107.01,Kepler-464 b,Kepler-464 b
2074,9450647,K00110.01,Kepler-465 b,Kepler-465 b
2075,10984090,K00112.01,Kepler-466 b,Kepler-466 b
2076,10984090,K00112.02,Kepler-466 c,Kepler-466 c
2077,3531558,K00118.01,Kepler-467 b,Kepler-467 b
2078,11449844,K00125.01,Kepler-468 b,Kepler-468 b
2079,10020423,,Kepler-47 b,Kepler-47 b
2080,10020423,,Kepler-47 c,Kepler-47 c
2081,10020423,,Kepler-47 d,Kepler-47 d
2082,7778437,K00131.01,Kepler-471 b,Kepler-471 b
2083,4180280,K00144.01,Kepler-472 b,Kepler-472 b
2084,3835670,K00149.01,Kepler-473 b,Kepler-473 b
2085,8030148,K00155.01,Kepler-474 b,Kepler-474 b
2086,5084942,K00161.01,Kepler-475 b,Kepler-475 b
2087,8107380,K00162.01,Kepler-476 b,Kepler-476 b
2088,6851425,K00163.01,Kepler-477 b,Kepler-477 b
2089,9527915,K00165.01,Kepler-478 b,Kepler-478 b
2090,2441495,K00166.01,Kepler-479 b,Kepler-479 b
2091,5735762,K00148.01,Kepler-48 b,Kepler-48 b
2092,5735762,K00148.02,Kepler-48 c,Kepler-48 c
2093,5735762,K00148.03,Kepler-48 d,Kepler-48 d
2094,5735762,K00148.10,Kepler-48 e,Kepler-48 e
2095,5735762,,Kepler-48 f,Kepler-48 f
2096,11666881,K00167.01,Kepler-480 b,Kepler-480 b
2097,11402995,K00173.01,Kepler-481 b,Kepler-481 b
2098,10810838,K00174.01,Kepler-482 b,Kepler-482 b
2099,6442377,K00176.01,Kepler-483 b,Kepler-483 b
2100,9573539,K00180.01,Kepler-484 b,Kepler-484 b
2101,12019440,K00186.01,Kepler-485 b,Kepler-485 b
2102,5972334,K00191.01,Kepler-487 b,Kepler-487 b
2103,5972334,K00191.04,Kepler-487 c,Kepler-487 c
2104,5972334,K00191.02,Kepler-487 d,Kepler-487 d
2105,2987027,K00197.01,Kepler-489 b,Kepler-489 b
2106,5364071,K00248.01,Kepler-49 b,Kepler-49 b
2107,5364071,K00248.02,Kepler-49 c,Kepler-49 c
2108,5364071,K00248.03,Kepler-49 d,Kepler-49 d
2109,5364071,K00248.04,Kepler-49 e,Kepler-49 e
2110,10019708,K00199.01,Kepler-490 b,Kepler-490 b
2111,6849046,K00201.01,Kepler-491 b,Kepler-491 b
2112,3762468,K00208.01,Kepler-493 b,Kepler-493 b
2113,3937519,K00221.01,Kepler-495 b,Kepler-495 b
2114,3937519,K00221.02,Kepler-495 c,Kepler-495 c
2115,5959753,K00226.01,Kepler-496 b,Kepler-496 b
2116,3847907,K00229.01,Kepler-497 b,Kepler-497 b
2117,8491277,K00234.01,Kepler-498 b,Kepler-498 b
2118,8107225,K00235.01,Kepler-499 b,Kepler-499 b
2119,8191672,K00018.01,Kepler-5 b,Kepler-5 b
2120,11807274,K00262.01,Kepler-50 b,Kepler-50 b
2121,11807274,K00262.02,Kepler-50 c,Kepler-50 c
2122,8041216,K00237.01,Kepler-500 b,Kepler-500 b
2123,6383785,K00239.01,Kepler-501 b,Kepler-501 b
2124,6383785,K00239.02,Kepler-501 c,Kepler-501 c
2125,8026752,K00240.01,Kepler-502 b,Kepler-502 b
2126,9390653,K00249.01,Kepler-504 b,Kepler-504 b
2127,7021681,K00255.01,Kepler-505 b,Kepler-505 b
2128,5514383,K00257.01,Kepler-506 b,Kepler-506 b
2129,12024120,K00265.01,Kepler-507 b,Kepler-507 b
2130,7375348,K00266.01,Kepler-508 b,Kepler-508 b
2131,11133306,K00276.01,Kepler-509 b,Kepler-509 b
2132,11773022,K00620.01,Kepler-51 b,Kepler-51 b
2133,11773022,K00620.03,Kepler-51 c,Kepler-51 c
2134,11773022,K00620.02,Kepler-51 d,Kepler-51 d
2135,11773022,,Kepler-51 e,Kepler-51 e
2136,4143755,K00281.01,Kepler-510 b,Kepler-510 b
2137,10386922,K00289.02,Kepler-511 b,Kepler-511 b
2138,10386922,K00289.01,Kepler-511 c,Kepler-511 c
2139,11259686,K00294.01,Kepler-512 b,Kepler-512 b
2140,11802615,K00296.01,Kepler-513 b,Kepler-513 b
2141,11905011,K00297.01,Kepler-514 b,Kepler-514 b
2142,12785320,K00298.01,Kepler-515 b,Kepler-515 b
2143,3662838,K00302.01,Kepler-516 b,Kepler-516 b
2144,5966322,K00303.01,Kepler-517 b,Kepler-517 b
2145,6029239,K00304.01,Kepler-518 b,Kepler-518 b
2146,6071903,K00306.01,Kepler-519 b,Kepler-519 b
2147,11754553,K00775.02,Kepler-52 b,Kepler-52 b
2148,11754553,K00775.01,Kepler-52 c,Kepler-52 c
2149,11754553,K00775.03,Kepler-52 d,Kepler-52 d
2150,6289257,K00307.01,Kepler-520 b,Kepler-520 b
2151,6289257,K00307.02,Kepler-520 c,Kepler-520 c
2152,8121310,K00317.01,Kepler-521 b,Kepler-521 b
2153,8156120,K00318.01,Kepler-522 b,Kepler-522 b
2154,9139084,K00323.01,Kepler-523 b,Kepler-523 b
2155,11361646,K00330.01,Kepler-524 b,Kepler-524 b
2156,11361646,K00330.02,Kepler-524 c,Kepler-524 c
2157,10285631,K00331.01,Kepler-525 b,Kepler-525 b
2158,10290666,K00332.01,Kepler-526 b,Kepler-526 b
2159,10337258,K00333.01,Kepler-527 b,Kepler-527 b
2160,10545066,K00337.01,Kepler-528 b,Kepler-528 b
2161,10587105,K00339.01,Kepler-529 b,Kepler-529 b
2162,10587105,K00339.02,Kepler-529 c,Kepler-529 c
2163,10587105,K00339.03,Kepler-529 d,Kepler-529 d
2164,5358241,K00829.01,Kepler-53 b,Kepler-53 b
2165,5358241,K00829.03,Kepler-53 c,Kepler-53 c
2166,5358241,K00829.02,Kepler-53 d,Kepler-53 d
2167,11015108,K00344.01,Kepler-530 b,Kepler-530 b
2168,11074541,K00345.01,Kepler-531 b,Kepler-531 b
2169,11100383,K00346.01,Kepler-532 b,Kepler-532 b
2170,11194032,K00348.01,Kepler-533 b,Kepler-533 b
2171,11568987,K00354.01,Kepler-534 b,Kepler-534 b
2172,11568987,K00354.02,Kepler-534 c,Kepler-534 c
2173,11621223,K00355.01,Kepler-535 b,Kepler-535 b
2174,11624249,K00356.01,Kepler-536 b,Kepler-536 b
2175,12404954,K00361.01,Kepler-537 b,Kepler-537 b
2176,11623629,K00365.01,Kepler-538 b,Kepler-538 b
2177,6471021,K00372.01,Kepler-539 b,Kepler-539 b
2178,6471021,,Kepler-539 c,Kepler-539 c
2179,7455287,K00886.01,Kepler-54 b,Kepler-54 b
2180,7455287,K00886.02,Kepler-54 c,Kepler-54 c
2181,7455287,K00886.03,Kepler-54 d,Kepler-54 d
2182,8686097,K00374.01,Kepler-540 b,Kepler-540 b
2183,3353050,K00384.01,Kepler-541 b,Kepler-541 b
2184,3446746,K00385.01,Kepler-542 b,Kepler-542 b
2185,3733628,K00387.01,Kepler-543 b,Kepler-543 b
2186,3964109,K00393.01,Kepler-544 b,Kepler-544 b
2187,5444548,K00409.01,Kepler-545 b,Kepler-545 b
2188,5683743,K00412.01,Kepler-546 b,Kepler-546 b
2189,8352537,K00420.01,Kepler-547 b,Kepler-547 b
2190,9115800,K00421.01,Kepler-548 b,Kepler-548 b
2191,10189546,K00427.02,Kepler-549 b,Kepler-549 b
2192,10189546,K00427.03,Kepler-549 c,Kepler-549 c
2193,10189546,K00427.01,Kepler-549 d,Kepler-549 d
2194,8150320,K00904.02,Kepler-55 b,Kepler-55 b
2195,8150320,K00904.03,Kepler-55 c,Kepler-55 c
2196,8150320,K00904.01,Kepler-55 d,Kepler-55 d
2197,8150320,K00904.04,Kepler-55 e,Kepler-55 e
2198,8150320,K00904.05,Kepler-55 f,Kepler-55 f
2199,10616679,K00429.01,Kepler-550 b,Kepler-550 b
2200,10717241,K00430.01,Kepler-551 b,Kepler-551 b
2201,10858832,K00432.01,Kepler-552 b,Kepler-552 b
2202,10937029,K00433.01,Kepler-553 b,Kepler-553 b
2203,10937029,K00433.02,Kepler-553 c,Kepler-553 c
2204,12470954,K00439.01,Kepler-554 b,Kepler-554 b
2205,3833007,K00443.01,Kepler-555 b,Kepler-555 b
2206,3847138,K00444.01,Kepler-556 b,Kepler-556 b
2207,6291033,K00452.01,Kepler-557 b,Kepler-557 b
2208,7098355,K00454.01,Kepler-558 b,Kepler-558 b
2209,8043638,K00460.01,Kepler-559 b,Kepler-559 b
2210,6448890,K01241.02,Kepler-56 b,Kepler-56 b
2211,6448890,K01241.01,Kepler-56 c,Kepler-56 c
2212,6448890,,Kepler-56 d,Kepler-56 d
2213,8845205,K00463.01,Kepler-560 b,Kepler-560 b
2214,8890783,K00464.01,Kepler-561 b,Kepler-561 b
2215,8890783,K00464.02,Kepler-561 c,Kepler-561 c
2216,9583881,K00467.01,Kepler-562 b,Kepler-562 b
2217,9589524,K00468.01,Kepler-563 b,Kepler-563 b
2218,9844088,K00470.01,Kepler-564 b,Kepler-564 b
2219,10123064,K00472.01,Kepler-565 b,Kepler-565 b
2220,10599206,K00476.01,Kepler-566 b,Kepler-566 b
2221,10934674,K00477.01,Kepler-567 b,Kepler-567 b
2222,10990886,K00478.01,Kepler-568 b,Kepler-568 b
2223,11015323,K00479.01,Kepler-569 b,Kepler-569 b
2224,8564587,K01270.01,Kepler-57 b,Kepler-57 b
2225,8564587,K01270.02,Kepler-57 c,Kepler-57 c
2226,11134879,K00480.01,Kepler-570 b,Kepler-570 b
2227,11497977,K00483.01,Kepler-571 b,Kepler-571 b
2228,12061222,K00484.01,Kepler-572 b,Kepler-572 b
2229,12404305,K00486.01,Kepler-573 b,Kepler-573 b
2230,12834874,K00487.01,Kepler-574 b,Kepler-574 b
2231,2557816,K00488.01,Kepler-575 b,Kepler-575 b
2232,3559935,K00492.01,Kepler-576 b,Kepler-576 b
2233,3966801,K00494.01,Kepler-577 b,Kepler-577 b
2234,4454752,K00496.01,Kepler-578 b,Kepler-578 b
2235,4847534,K00499.01,Kepler-579 b,Kepler-579 b
2236,4077526,K01336.01,Kepler-58 b,Kepler-58 b
2237,4077526,K01336.02,Kepler-58 c,Kepler-58 c
2238,4077526,K01336.03,Kepler-58 d,Kepler-58 d
2239,4077526,K01336.04,Kepler-58 e,Kepler-58 e
2240,5340644,K00503.01,Kepler-580 b,Kepler-580 b
2241,5461440,K00504.01,Kepler-581 b,Kepler-581 b
2242,5812960,K00507.01,Kepler-582 b,Kepler-582 b
2243,6838050,K00512.01,Kepler-583 b,Kepler-583 b
2244,6937692,K00513.01,Kepler-584 b,Kepler-584 b
2245,8015907,K00517.01,Kepler-585 b,Kepler-585 b
2246,9157634,K00526.01,Kepler-586 b,Kepler-586 b
2247,10266615,K00530.01,Kepler-587 b,Kepler-587 b
2248,10454313,K00532.01,Kepler-588 b,Kepler-588 b
2249,10513530,K00533.01,Kepler-589 b,Kepler-589 b
2250,10513530,K00533.02,Kepler-589 c,Kepler-589 c
2251,9821454,K01529.02,Kepler-59 b,Kepler-59 b
2252,9821454,K01529.01,Kepler-59 c,Kepler-59 c
2253,10873260,K00535.01,Kepler-590 b,Kepler-590 b
2254,10965008,K00536.01,Kepler-591 b,Kepler-591 b
2255,11073351,K00537.01,Kepler-592 b,Kepler-592 b
2256,11090765,K00538.01,Kepler-593 b,Kepler-593 b
2257,11656721,K00541.01,Kepler-594 b,Kepler-594 b
2258,12116489,K00547.01,Kepler-595 b,Kepler-595 b
2259,12116489,K00547.03,Kepler-595 c,Kepler-595 c
2260,12600735,K00548.01,Kepler-596 b,Kepler-596 b
2261,4165473,K00550.01,Kepler-597 b,Kepler-597 b
2262,5709725,K00555.01,Kepler-598 b,Kepler-598 b
2263,5709725,K00555.02,Kepler-598 c,Kepler-598 c
2264,5774349,K00557.01,Kepler-599 b,Kepler-599 b
2265,10874614,K00017.01,Kepler-6 b,Kepler-6 b
2266,6768394,K02086.01,Kepler-60 b,Kepler-60 b
2267,6768394,K02086.02,Kepler-60 c,Kepler-60 c
2268,6768394,K02086.03,Kepler-60 d,Kepler-60 d
2269,6501635,K00560.01,Kepler-600 b,Kepler-600 b
2270,6665695,K00561.01,Kepler-601 b,Kepler-601 b
2271,6707833,K00563.01,Kepler-602 b,Kepler-602 b
2272,6786037,K00564.01,Kepler-603 b,Kepler-603 b
2273,6786037,K00564.02,Kepler-603 c,Kepler-603 c
2274,6786037,K00564.03,Kepler-603 d,Kepler-603 d
2275,7119481,K00566.01,Kepler-604 b,Kepler-604 b
2276,7595157,K00568.01,Kepler-605 b,Kepler-605 b
2277,7595157,K00568.02,Kepler-605 c,Kepler-605 c
2278,8367113,K00575.01,Kepler-606 b,Kepler-606 b
2279,8558011,K00577.02,Kepler-607 b,Kepler-607 b
2280,8558011,K00577.01,Kepler-607 c,Kepler-607 c
2281,8565266,K00578.01,Kepler-608 b,Kepler-608 b
2282,8625925,K00580.01,Kepler-609 b,Kepler-609 b
2283,6960913,K01361.01,Kepler-61 b,Kepler-61 b
2284,8822216,K00581.01,Kepler-610 b,Kepler-610 b
2285,8822216,K00581.02,Kepler-610 c,Kepler-610 c
2286,9076513,K00583.01,Kepler-611 b,Kepler-611 b
2287,9279669,K00585.01,Kepler-612 b,Kepler-612 b
2288,9570741,K00586.01,Kepler-613 b,Kepler-613 b
2289,9607164,K00587.01,Kepler-614 b,Kepler-614 b
2290,9631762,K00588.01,Kepler-615 b,Kepler-615 b
2291,9958962,K00593.01,Kepler-616 b,Kepler-616 b
2292,9958962,K00593.02,Kepler-616 c,Kepler-616 c
2293,9958962,K00593.03,Kepler-616 d,Kepler-616 d
2294,10388286,K00596.01,Kepler-617 b,Kepler-617 b
2295,10718726,K00600.01,Kepler-618 b,Kepler-618 b
2296,10973664,K00601.01,Kepler-619 b,Kepler-619 b
2297,10973664,K00601.03,Kepler-619 c,Kepler-619 c
2298,10973664,K00601.02,Kepler-619 d,Kepler-619 d
2299,9002278,K00701.02,Kepler-62 b,Kepler-62 b
2300,9002278,K00701.05,Kepler-62 c,Kepler-62 c
2301,9002278,K00701.01,Kepler-62 d,Kepler-62 d
2302,9002278,K00701.03,Kepler-62 e,Kepler-62 e
2303,9002278,K00701.04,Kepler-62 f,Kepler-62 f
2304,12459913,K00602.01,Kepler-620 b,Kepler-620 b
2305,4832837,K00605.01,Kepler-621 b,Kepler-621 b
2306,5686174,K00610.01,Kepler-622 b,Kepler-622 b
2307,10353968,K00618.01,Kepler-623 b,Kepler-623 b
2308,4478168,K00626.01,Kepler-624 b,Kepler-624 b
2309,4563268,K00627.01,Kepler-625 b,Kepler-625 b
2310,4563268,K00627.02,Kepler-625 c,Kepler-625 c
2311,4644604,K00628.01,Kepler-626 b,Kepler-626 b
2312,4656049,K00629.01,Kepler-627 b,Kepler-627 b
2313,4827723,K00632.01,Kepler-629 b,Kepler-629 b
2314,11554435,K00063.01,Kepler-63 b,Kepler-63 b
2315,4841374,K00633.01,Kepler-630 b,Kepler-630 b
2316,5120087,K00639.01,Kepler-631 b,Kepler-631 b
2317,5121511,K00640.01,Kepler-632 b,Kepler-632 b
2318,5374854,K00645.01,Kepler-633 b,Kepler-633 b
2319,5374854,K00645.02,Kepler-633 c,Kepler-633 c
2320,5531694,K00647.01,Kepler-634 b,Kepler-634 b
2321,5613330,K00649.01,Kepler-635 b,Kepler-635 b
2322,5796675,K00652.01,Kepler-636 b,Kepler-636 b
2323,6125481,K00659.01,Kepler-637 b,Kepler-637 b
2324,6267535,K00660.01,Kepler-638 b,Kepler-638 b
2325,6365156,K00662.01,Kepler-639 b,Kepler-639 b
2326,4862625,,Kepler-64 b,PH1 b
2327,6707835,K00666.01,Kepler-640 b,Kepler-640 b
2328,7033671,K00670.01,Kepler-641 b,Kepler-641 b
2329,7124613,K00673.01,Kepler-642 b,Kepler-642 b
2330,7277317,K00674.01,Kepler-643 b,Kepler-643 b
2331,7764367,K00685.01,Kepler-644 b,Kepler-644 b
2332,8161561,K00688.01,Kepler-645 b,Kepler-645 b
2333,8361905,K00689.01,Kepler-646 b,Kepler-646 b
2334,8480285,K00691.02,Kepler-647 b,Kepler-647 b
2335,8480285,K00691.01,Kepler-647 c,Kepler-647 c
2336,8802165,K00694.01,Kepler-648 b,Kepler-648 b
2337,8805348,K00695.01,Kepler-649 b,Kepler-649 b
2338,5866724,K00085.02,Kepler-65 b,Kepler-65 b
2339,5866724,K00085.01,Kepler-65 c,Kepler-65 c
2340,5866724,K00085.03,Kepler-65 d,Kepler-65 d
2341,5866724,,Kepler-65 e,Kepler-65 e
2342,8878187,K00697.01,Kepler-650 b,Kepler-650 b
2343,9578686,K00709.01,Kepler-651 b,Kepler-651 b
2344,9702072,K00714.01,Kepler-652 b,Kepler-652 b
2345,9873254,K00717.01,Kepler-653 b,Kepler-653 b
2346,9873254,K00717.02,Kepler-653 c,Kepler-653 c
2347,9964801,K00721.01,Kepler-654 b,Kepler-654 b
2348,9965439,K00722.01,Kepler-655 b,Kepler-655 b
2349,10265898,K00732.01,Kepler-656 b,Kepler-656 b
2350,10265898,K00732.03,Kepler-656 c,Kepler-656 c
2351,10272442,K00734.01,Kepler-657 b,Kepler-657 b
2352,10386984,K00739.01,Kepler-658 b,Kepler-658 b
2353,10395381,K00740.01,Kepler-659 b,Kepler-659 b
2354,9836149,K01958.01,Kepler-66 b,Kepler-66 b
2355,10526549,K00746.01,Kepler-660 b,Kepler-660 b
2356,10583066,K00747.01,Kepler-661 b,Kepler-661 b
2357,10662202,K00750.01,Kepler-662 b,Kepler-662 b
2358,10682541,K00751.01,Kepler-663 b,Kepler-663 b
2359,10854555,K00755.01,Kepler-664 b,Kepler-664 b
2360,10987985,K00758.01,Kepler-665 b,Kepler-665 b
2361,11153539,K00762.01,Kepler-666 b,Kepler-666 b
2362,11304958,K00764.01,Kepler-667 b,Kepler-667 b
2363,11391957,K00765.01,Kepler-668 b,Kepler-668 b
2364,11403044,K00766.01,Kepler-669 b,Kepler-669 b
2365,9532052,K02115.01,Kepler-67 b,Kepler-67 b
2366,11414511,K00767.01,Kepler-670 b,Kepler-670 b
2367,11460018,K00769.01,Kepler-671 b,Kepler-671 b
2368,11507101,K00773.01,Kepler-672 b,Kepler-672 b
2369,11812062,K00776.01,Kepler-673 b,Kepler-673 b
2370,11853255,K00778.01,Kepler-674 b,Kepler-674 b
2371,11918099,K00780.01,Kepler-675 b,Kepler-675 b
2372,11923270,K00781.01,Kepler-676 b,Kepler-676 b
2373,11960862,K00782.01,Kepler-677 b,Kepler-677 b
2374,12020329,K00783.01,Kepler-678 b,Kepler-678 b
2375,12070811,K00785.01,Kepler-679 b,Kepler-679 b
2376,11295426,K00246.01,Kepler-68 b,Kepler-68 b
2377,11295426,K00246.02,Kepler-68 c,Kepler-68 c
2378,11295426,K00246.20,Kepler-68 d,Kepler-68 d
2379,11295426,,Kepler-68 e,Kepler-68 e
2380,12110942,K00786.01,Kepler-680 b,Kepler-680 b
2381,12404086,K00788.01,Kepler-681 b,Kepler-681 b
2382,12644822,K00791.01,Kepler-682 b,Kepler-682 b
2383,2713049,K00794.01,Kepler-683 b,Kepler-683 b
2384,3114167,K00795.01,Kepler-684 b,Kepler-684 b
2385,3351888,K00801.01,Kepler-685 b,Kepler-685 b
2386,3935914,K00809.01,Kepler-686 b,Kepler-686 b
2387,4049131,K00811.01,Kepler-687 b,Kepler-687 b
2388,4275191,K00813.01,Kepler-688 b,Kepler-688 b
2389,4476123,K00814.01,Kepler-689 b,Kepler-689 b
2390,8692861,K00172.01,Kepler-69 b,Kepler-69 b
2391,8692861,K00172.02,Kepler-69 c,Kepler-69 c
2392,4664847,K00816.01,Kepler-690 b,Kepler-690 b
2393,4913852,K00818.01,Kepler-691 b,Kepler-691 b
2394,5021899,K00821.01,Kepler-692 b,Kepler-692 b
2395,5164255,K00824.01,Kepler-693 b,Kepler-693 b
2396,5272878,K00826.01,Kepler-694 b,Kepler-694 b
2397,5651104,K00840.01,Kepler-695 b,Kepler-695 b
2398,5881688,K00843.01,Kepler-696 b,Kepler-696 b
2399,6022556,K00844.01,Kepler-697 b,Kepler-697 b
2400,6032497,K00845.01,Kepler-698 b,Kepler-698 b
2401,5780885,K00097.01,Kepler-7 b,Kepler-7 b
2402,5807616,,Kepler-70 b,KOI-55 b
2403,5807616,,Kepler-70 c,KOI-55 c
2404,6191521,K00847.01,Kepler-700 b,Kepler-700 b
2405,6276477,K00849.01,Kepler-701 b,Kepler-701 b
2406,6291653,K00850.01,Kepler-702 b,Kepler-702 b
2407,6392727,K00851.01,Kepler-703 b,Kepler-703 b
2408,6422070,K00852.01,Kepler-704 b,Kepler-704 b
2409,6435936,K00854.01,Kepler-705 b,Kepler-705 b
2410,6685526,K00861.01,Kepler-707 b,Kepler-707 b
2411,6784235,K00863.01,Kepler-708 b,Kepler-708 b
2412,6863998,K00867.01,Kepler-709 b,Kepler-709 b
2413,9595827,K00217.01,Kepler-71 b,KOI-217 b
2414,7118364,K00873.01,Kepler-710 b,Kepler-710 b
2415,7303253,K00878.01,Kepler-711 b,Kepler-711 b
2416,7373451,K00881.01,Kepler-712 b,Kepler-712 b
2417,7373451,K00881.02,Kepler-712 c,Kepler-712 c
2418,7458762,K00887.01,Kepler-713 b,Kepler-713 b
2419,7585481,K00890.01,Kepler-714 b,Kepler-714 b
2420,7663691,K00891.01,Kepler-715 b,Kepler-715 b
2421,7678434,K00892.01,Kepler-716 b,Kepler-716 b
2422,7678434,K00892.02,Kepler-716 c,Kepler-716 c
2423,7685981,K00893.01,Kepler-717 b,Kepler-717 b
2424,7849854,K00897.01,Kepler-718 b,Kepler-718 b
2425,8039892,K00903.01,Kepler-719 b,Kepler-719 b
2426,8255887,K00908.01,Kepler-720 b,Kepler-720 b
2427,8414716,K00910.01,Kepler-721 b,Kepler-721 b
2428,8490993,K00911.01,Kepler-722 b,Kepler-722 b
2429,8490993,K00911.02,Kepler-722 c,Kepler-722 c
2430,8544996,K00913.01,Kepler-723 b,Kepler-723 b
2431,8628973,K00916.01,Kepler-724 b,Kepler-724 b
2432,8672910,K00918.01,Kepler-725 b,Kepler-725 b
2433,8689031,K00920.01,Kepler-726 b,Kepler-726 b
2434,8826878,K00922.01,Kepler-727 b,Kepler-727 b
2435,8883593,K00923.01,Kepler-728 b,Kepler-728 b
2436,9077124,K00926.01,Kepler-729 b,Kepler-729 b
2437,9141746,K00929.01,Kepler-730 b,Kepler-730 b
2438,9141746,K00929.02,Kepler-730 c,Kepler-730 c
2439,9166862,K00931.01,Kepler-731 b,Kepler-731 b
2440,9388479,K00936.01,Kepler-732 b,Kepler-732 b
2441,9388479,K00936.02,Kepler-732 c,Kepler-732 c
2442,9406990,K00937.01,Kepler-733 b,Kepler-733 b
2443,9479273,K00940.01,Kepler-734 b,Kepler-734 b
2444,9512687,K00942.01,Kepler-735 b,Kepler-735 b
2445,9513865,K00943.01,Kepler-736 b,Kepler-736 b
2446,9710326,K00947.01,Kepler-737 b,Kepler-737 b
2447,9761882,K00948.01,Kepler-738 b,Kepler-738 b
2448,9766437,K00949.01,Kepler-739 b,Kepler-739 b
2449,6046540,K00200.01,Kepler-74 b,Kepler-74 b
2450,9820483,K00953.01,Kepler-740 b,Kepler-740 b
2451,9825625,K00955.01,Kepler-741 b,Kepler-741 b
2452,9875711,K00956.01,Kepler-742 b,Kepler-742 b
2453,7295235,K00987.01,Kepler-743 b,Kepler-743 b
2454,10154388,K00991.01,Kepler-744 b,Kepler-744 b
2455,1432789,K00992.01,Kepler-745 b,Kepler-745 b
2456,1865042,K01002.01,Kepler-746 b,Kepler-746 b
2457,5780460,K01005.01,Kepler-747 b,Kepler-747 b
2458,1725016,K01007.01,Kepler-748 b,Kepler-748 b
2459,8125580,K01014.01,Kepler-749 b,Kepler-749 b
2460,757450,K00889.01,Kepler-75 b,Kepler-75 b
2461,8158127,K01015.01,Kepler-750 b,Kepler-750 b
2462,8158127,K01015.02,Kepler-750 c,Kepler-750 c
2463,8174625,K01017.01,Kepler-751 b,Kepler-751 b
2464,2716853,K01022.01,Kepler-752 b,Kepler-752 b
2465,2715135,K01024.01,Kepler-753 b,Kepler-753 b
2466,2584163,K01031.01,Kepler-754 b,Kepler-754 b
2467,5809890,K01050.01,Kepler-755 b,Kepler-755 b
2468,5809890,K01050.02,Kepler-755 c,Kepler-755 c
2469,5956656,K01053.01,Kepler-756 b,Kepler-756 b
2470,6060203,K01059.01,Kepler-757 b,Kepler-757 b
2471,5880320,K01060.01,Kepler-758 b,Kepler-758 b
2472,5880320,K01060.02,Kepler-758 c,Kepler-758 c
2473,5880320,K01060.03,Kepler-758 d,Kepler-758 d
2474,5880320,K01060.04,Kepler-758 e,Kepler-758 e
2475,6037187,K01061.01,Kepler-759 b,Kepler-759 b
2476,4570949,K01658.01,Kepler-76 b,Kepler-76 b
2477,8222813,K01069.01,Kepler-760 b,Kepler-760 b
2478,8222813,K01069.02,Kepler-760 c,Kepler-760 c
2479,8229696,K01072.01,Kepler-761 b,Kepler-761 b
2480,10272640,K01074.01,Kepler-762 b,Kepler-762 b
2481,10141900,K01082.03,Kepler-763 b,Kepler-763 b
2482,10141900,K01082.02,Kepler-763 c,Kepler-763 c
2483,10141900,K01082.01,Kepler-763 d,Kepler-763 d
2484,10157458,K01083.01,Kepler-764 b,Kepler-764 b
2485,10122255,K01086.01,Kepler-765 b,Kepler-765 b
2486,2721030,K01094.01,Kepler-766 b,Kepler-766 b
2487,2853093,K01099.01,Kepler-767 b,Kepler-767 b
2488,3245969,K01101.01,Kepler-768 b,Kepler-768 b
2489,3240158,K01106.01,Kepler-769 b,Kepler-769 b
2490,3240158,K01106.02,Kepler-769 c,Kepler-769 c
2491,8359498,K00127.01,Kepler-77 b,Kepler-77 b
2492,3218908,K01108.01,Kepler-770 b,Kepler-770 b
2493,3218908,K01108.02,Kepler-770 c,Kepler-770 c
2494,3218908,K01108.03,Kepler-770 d,Kepler-770 d
2495,2837111,K01110.01,Kepler-771 b,Kepler-771 b
2496,3116412,K01115.01,Kepler-772 b,Kepler-772 b
2497,2849805,K01116.01,Kepler-773 b,Kepler-773 b
2498,3114811,K01117.01,Kepler-774 b,Kepler-774 b
2499,6362874,K01128.01,Kepler-775 b,Kepler-775 b
2500,6272413,K01129.01,Kepler-776 b,Kepler-776 b
2501,8346392,K01141.01,Kepler-777 b,Kepler-777 b
2502,8288947,K01142.01,Kepler-778 b,Kepler-778 b
2503,8351704,K01146.01,Kepler-779 b,Kepler-779 b
2504,8435766,,Kepler-78 b,Kepler-78 b
